rok,pohlavi,vek,okres_lau_kod,okres_nazev,kraj_nuts_kod,kraj_nazev,pocet_vysetreni,populace
2010,Z,35-39,CZ0209,Praha-východ,CZ020,Středočeský kraj,4667,7231
2010,Z,35-39,CZ020A,Praha-západ,CZ020,Středočeský kraj,3824,6176
2010,Z,35-39,CZ020B,Příbram,CZ020,Středočeský kraj,2907,4535
2010,Z,35-39,CZ020C,Rakovník,CZ020,Středočeský kraj,1366,2185
2010,Z,35-39,CZ0311,České Budějovice,CZ031,Jihočeský kraj,5082,7972
2010,Z,35-39,CZ0312,Český Krumlov,CZ031,Jihočeský kraj,1576,2592
2010,Z,35-39,CZ0313,Jindřichův Hradec,CZ031,Jihočeský kraj,2343,3614
2010,Z,35-39,CZ0314,Písek,CZ031,Jihočeský kraj,1692,2791
2010,Z,35-39,CZ0315,Prachatice,CZ031,Jihočeský kraj,1169,2024
2010,Z,35-39,CZ0316,Strakonice,CZ031,Jihočeský kraj,1575,2765
2010,Z,35-39,CZ0317,Tábor,CZ031,Jihočeský kraj,2787,4028
2010,Z,35-39,CZ0321,Domažlice,CZ032,Plzeňský kraj,1522,2529
2010,Z,35-39,CZ0322,Klatovy,CZ032,Plzeňský kraj,2053,3562
2010,Z,35-39,CZ0323,Plzeň-město,CZ032,Plzeňský kraj,4211,7485
2010,Z,35-39,CZ0324,Plzeň-jih,CZ032,Plzeňský kraj,1668,2553
2010,Z,35-39,CZ0325,Plzeň-sever,CZ032,Plzeňský kraj,2059,3109
2010,Z,35-39,CZ0326,Rokycany,CZ032,Plzeňský kraj,1104,1865
2010,Z,35-39,CZ0327,Tachov,CZ032,Plzeňský kraj,1372,2268
2010,Z,35-39,CZ0411,Cheb,CZ041,Karlovarský kraj,2244,4167
2010,Z,35-39,CZ0412,Karlovy Vary,CZ041,Karlovarský kraj,2563,4844
2010,Z,35-39,CZ0413,Sokolov,CZ041,Karlovarský kraj,2182,3795
2010,Z,35-39,CZ0421,Děčín,CZ042,Ústecký kraj,3107,5756
2010,Z,35-39,CZ0422,Chomutov,CZ042,Ústecký kraj,2965,5094
2010,Z,35-39,CZ0423,Litoměřice,CZ042,Ústecký kraj,2992,4746
2010,Z,35-39,CZ0424,Louny,CZ042,Ústecký kraj,2039,3592
2010,Z,35-39,CZ0425,Most,CZ042,Ústecký kraj,2748,4760
2010,Z,35-39,CZ0426,Teplice,CZ042,Ústecký kraj,2793,5658
2010,Z,35-39,CZ0427,Ústí nad Labem,CZ042,Ústecký kraj,2932,5256
2010,Z,35-39,CZ0511,Česká Lípa,CZ051,Liberecký kraj,2518,4362
2010,Z,35-39,CZ0512,Jablonec nad Nisou,CZ051,Liberecký kraj,2292,3863
2010,Z,35-39,CZ0513,Liberec,CZ051,Liberecký kraj,4312,7405
2010,Z,35-39,CZ0514,Semily,CZ051,Liberecký kraj,1985,2967
2010,Z,35-39,CZ0521,Hradec Králové,CZ052,Královéhradecký kraj,4147,6554
2010,Z,35-39,CZ0522,Jičín,CZ052,Královéhradecký kraj,2074,3134
2010,Z,35-39,CZ0523,Náchod,CZ052,Královéhradecký kraj,2906,4390
2010,Z,35-39,CZ0524,Rychnov nad Kněžnou,CZ052,Královéhradecký kraj,2074,3241
2010,Z,35-39,CZ0525,Trutnov,CZ052,Královéhradecký kraj,2909,4835
2010,Z,35-39,CZ0531,Chrudim,CZ053,Pardubický kraj,2745,3934
2010,Z,35-39,CZ0532,Pardubice,CZ053,Pardubický kraj,4395,6935
2010,Z,35-39,CZ0533,Svitavy,CZ053,Pardubický kraj,2568,4290
2010,Z,35-39,CZ0534,Ústí nad Orlicí,CZ053,Pardubický kraj,3592,5631
2010,Z,35-39,CZ0631,Havlíčkův Brod,CZ063,Vysočina,2173,3707
2010,Z,35-39,CZ0632,Jihlava,CZ063,Vysočina,2796,4504
2010,Z,35-39,CZ0633,Pelhřimov,CZ063,Vysočina,1785,2815
2010,Z,35-39,CZ0634,Třebíč,CZ063,Vysočina,2798,4442
2010,Z,35-39,CZ0635,Žďár nad Sázavou,CZ063,Vysočina,2806,4623
2010,Z,35-39,CZ0641,Blansko,CZ064,Jihomoravský kraj,2475,4301
2010,Z,35-39,CZ0642,Brno-město,CZ064,Jihomoravský kraj,8578,14706
2010,Z,35-39,CZ0643,Brno-venkov,CZ064,Jihomoravský kraj,5612,8730
2010,Z,35-39,CZ0644,Břeclav,CZ064,Jihomoravský kraj,2772,4650
2010,Z,35-39,CZ0645,Hodonín,CZ064,Jihomoravský kraj,2967,6166
2010,Z,35-39,CZ0646,Vyškov,CZ064,Jihomoravský kraj,2181,3601
2010,Z,35-39,CZ0647,Znojmo,CZ064,Jihomoravský kraj,2675,4709
2010,Z,35-39,CZ0711,Jeseník,CZ071,Olomoucký kraj,687,1561
2010,Z,35-39,CZ0712,Olomouc,CZ071,Olomoucký kraj,5765,9576
2010,Z,35-39,CZ0713,Prostějov,CZ071,Olomoucký kraj,2731,4417
2010,Z,35-39,CZ0714,Přerov,CZ071,Olomoucký kraj,3156,5328
2010,Z,35-39,CZ0715,Šumperk,CZ071,Olomoucký kraj,3075,4954
2010,Z,35-39,CZ0721,Kroměříž,CZ072,Zlínský kraj,2517,4241
2010,Z,35-39,CZ0722,Uherské Hradiště,CZ072,Zlínský kraj,3302,5688
2010,Z,35-39,CZ0723,Vsetín,CZ072,Zlínský kraj,3020,5730
2010,Z,35-39,CZ0724,Zlín,CZ072,Zlínský kraj,4441,7729
2010,Z,35-39,CZ0801,Bruntál,CZ080,Moravskoslezský kraj,2319,3819
2010,Z,35-39,CZ0802,Frýdek-Místek,CZ080,Moravskoslezský kraj,4786,8450
2010,Z,35-39,CZ0803,Karviná,CZ080,Moravskoslezský kraj,3353,10351
2010,Z,35-39,CZ0804,Nový Jičín,CZ080,Moravskoslezský kraj,3106,6031
2010,Z,35-39,CZ0805,Opava,CZ080,Moravskoslezský kraj,3923,7067
2010,Z,35-39,CZ0806,Ostrava-město,CZ080,Moravskoslezský kraj,6367,13277
2010,Z,40-44,CZ0100,Praha,CZ010,Hlavní město Praha,19623,41099
2010,Z,40-44,CZ0201,Benešov,CZ020,Středočeský kraj,1760,2953
2010,Z,40-44,CZ0202,Beroun,CZ020,Středočeský kraj,1551,2816
2010,Z,40-44,CZ0203,Kladno,CZ020,Středočeský kraj,3172,5395
2010,Z,40-44,CZ0204,Kolín,CZ020,Středočeský kraj,1732,2955
2010,Z,40-44,CZ0205,Kutná Hora,CZ020,Středočeský kraj,1449,2413
2010,Z,40-44,CZ0206,Mělník,CZ020,Středočeský kraj,1990,3465
2010,Z,40-44,CZ0207,Mladá Boleslav,CZ020,Středočeský kraj,2568,3933
2010,Z,40-44,CZ0208,Nymburk,CZ020,Středočeský kraj,1601,2935
2010,Z,40-44,CZ0209,Praha-východ,CZ020,Středočeský kraj,3070,4893
2010,Z,40-44,CZ020A,Praha-západ,CZ020,Středočeský kraj,2412,4286
2010,Z,40-44,CZ020B,Příbram,CZ020,Středočeský kraj,2158,3567
2010,Z,40-44,CZ020C,Rakovník,CZ020,Středočeský kraj,1075,1749
2010,Z,40-44,CZ0311,České Budějovice,CZ031,Jihočeský kraj,3896,6386
2010,Z,40-44,CZ0312,Český Krumlov,CZ031,Jihočeský kraj,1150,1967
2010,Z,40-44,CZ0313,Jindřichův Hradec,CZ031,Jihočeský kraj,1927,2987
2010,Z,40-44,CZ0314,Písek,CZ031,Jihočeský kraj,1312,2194
2010,Z,40-44,CZ0315,Prachatice,CZ031,Jihočeský kraj,937,1684
2010,Z,40-44,CZ0316,Strakonice,CZ031,Jihočeský kraj,1311,2290
2010,Z,40-44,CZ0317,Tábor,CZ031,Jihočeský kraj,2189,3295
2010,Z,40-44,CZ0321,Domažlice,CZ032,Plzeňský kraj,1088,1977
2010,Z,40-44,CZ0322,Klatovy,CZ032,Plzeňský kraj,1522,2891
2010,Z,40-44,CZ0323,Plzeň-město,CZ032,Plzeňský kraj,3134,5850
2010,Z,40-44,CZ0324,Plzeň-jih,CZ032,Plzeňský kraj,1192,1885
2010,Z,40-44,CZ0325,Plzeň-sever,CZ032,Plzeňský kraj,1449,2426
2010,Z,40-44,CZ0326,Rokycany,CZ032,Plzeňský kraj,831,1510
2010,Z,40-44,CZ0327,Tachov,CZ032,Plzeňský kraj,1061,1757
2010,Z,40-44,CZ0411,Cheb,CZ041,Karlovarský kraj,1620,3190
2010,Z,40-44,CZ0412,Karlovy Vary,CZ041,Karlovarský kraj,1917,3856
2010,Z,40-44,CZ0413,Sokolov,CZ041,Karlovarský kraj,1855,3293
2010,Z,40-44,CZ0421,Děčín,CZ042,Ústecký kraj,2133,4330
2010,Z,40-44,CZ0422,Chomutov,CZ042,Ústecký kraj,2254,4320
2010,Z,40-44,CZ0423,Litoměřice,CZ042,Ústecký kraj,2159,3672
2010,Z,40-44,CZ0424,Louny,CZ042,Ústecký kraj,1452,2703
2010,Z,40-44,CZ0425,Most,CZ042,Ústecký kraj,2087,4022
2010,Z,40-44,CZ0426,Teplice,CZ042,Ústecký kraj,2012,4350
2010,Z,40-44,CZ0427,Ústí nad Labem,CZ042,Ústecký kraj,2126,4066
2010,Z,40-44,CZ0511,Česká Lípa,CZ051,Liberecký kraj,1774,3453
2010,Z,40-44,CZ0512,Jablonec nad Nisou,CZ051,Liberecký kraj,1703,2990
2010,Z,40-44,CZ0513,Liberec,CZ051,Liberecký kraj,2881,5438
2010,Z,40-44,CZ0514,Semily,CZ051,Liberecký kraj,1495,2383
2010,Z,40-44,CZ0521,Hradec Králové,CZ052,Královéhradecký kraj,3097,5330
2010,Z,40-44,CZ0522,Jičín,CZ052,Královéhradecký kraj,1528,2428
2010,Z,40-44,CZ0523,Náchod,CZ052,Královéhradecký kraj,2311,3697
2010,Z,40-44,CZ0524,Rychnov nad Kněžnou,CZ052,Královéhradecký kraj,1510,2449
2010,Z,40-44,CZ0525,Trutnov,CZ052,Královéhradecký kraj,2151,3926
2010,Z,40-44,CZ0531,Chrudim,CZ053,Pardubický kraj,2132,3264
2010,Z,40-44,CZ0532,Pardubice,CZ053,Pardubický kraj,3210,5371
2010,Z,40-44,CZ0533,Svitavy,CZ053,Pardubický kraj,1831,3319
2010,Z,40-44,CZ0534,Ústí nad Orlicí,CZ053,Pardubický kraj,2791,4482
2010,Z,40-44,CZ0631,Havlíčkův Brod,CZ063,Vysočina,1690,3069
2010,Z,40-44,CZ0632,Jihlava,CZ063,Vysočina,2024,3554
2010,Z,40-44,CZ0633,Pelhřimov,CZ063,Vysočina,1366,2257
2010,Z,40-44,CZ0634,Třebíč,CZ063,Vysočina,2199,3709
2010,Z,40-44,CZ0635,Žďár nad Sázavou,CZ063,Vysočina,2273,3909
2010,Z,40-44,CZ0641,Blansko,CZ064,Jihomoravský kraj,1804,3365
2010,Z,40-44,CZ0642,Brno-město,CZ064,Jihomoravský kraj,6401,11663
2010,Z,40-44,CZ0643,Brno-venkov,CZ064,Jihomoravský kraj,3921,6681
2010,Z,40-44,CZ0644,Břeclav,CZ064,Jihomoravský kraj,2220,3853
2010,Z,40-44,CZ0645,Hodonín,CZ064,Jihomoravský kraj,2477,5268
2010,Z,40-44,CZ0646,Vyškov,CZ064,Jihomoravský kraj,1554,2831
2010,Z,40-44,CZ0647,Znojmo,CZ064,Jihomoravský kraj,2045,3803
2010,Z,40-44,CZ0711,Jeseník,CZ071,Olomoucký kraj,524,1198
2010,Z,40-44,CZ0712,Olomouc,CZ071,Olomoucký kraj,4363,7369
2010,Z,40-44,CZ0713,Prostějov,CZ071,Olomoucký kraj,2030,3510
2010,Z,40-44,CZ0714,Přerov,CZ071,Olomoucký kraj,2423,4508
2010,Z,40-44,CZ0715,Šumperk,CZ071,Olomoucký kraj,2373,4047
2010,Z,40-44,CZ0721,Kroměříž,CZ072,Zlínský kraj,1946,3488
2010,Z,40-44,CZ0722,Uherské Hradiště,CZ072,Zlínský kraj,2638,4767
2010,Z,40-44,CZ0723,Vsetín,CZ072,Zlínský kraj,2455,4781
2010,Z,40-44,CZ0724,Zlín,CZ072,Zlínský kraj,3452,6117
2010,Z,40-44,CZ0801,Bruntál,CZ080,Moravskoslezský kraj,1743,3152
2010,Z,40-44,CZ0802,Frýdek-Místek,CZ080,Moravskoslezský kraj,3640,7098
2010,Z,40-44,CZ0803,Karviná,CZ080,Moravskoslezský kraj,2753,9435
2010,Z,40-44,CZ0804,Nový Jičín,CZ080,Moravskoslezský kraj,2560,5068
2010,Z,40-44,CZ0805,Opava,CZ080,Moravskoslezský kraj,2988,5590
2010,Z,40-44,CZ0806,Ostrava-město,CZ080,Moravskoslezský kraj,4994,11307
2010,Z,45-49,CZ0100,Praha,CZ010,Hlavní město Praha,18722,41105
2010,Z,45-49,CZ0201,Benešov,CZ020,Středočeský kraj,1594,2925
2010,Z,45-49,CZ0202,Beroun,CZ020,Středočeský kraj,1343,2643
2010,Z,45-49,CZ0203,Kladno,CZ020,Středočeský kraj,2849,5295
2010,Z,45-49,CZ0204,Kolín,CZ020,Středočeský kraj,1477,2837
2010,Z,45-49,CZ0205,Kutná Hora,CZ020,Středočeský kraj,1279,2367
2010,Z,45-49,CZ0206,Mělník,CZ020,Středočeský kraj,1678,3190
2010,Z,45-49,CZ0207,Mladá Boleslav,CZ020,Středočeský kraj,2226,3682
2010,Z,45-49,CZ0208,Nymburk,CZ020,Středočeský kraj,1374,2727
2010,Z,45-49,CZ0209,Praha-východ,CZ020,Středočeský kraj,2428,4436
2010,Z,45-49,CZ020A,Praha-západ,CZ020,Středočeský kraj,2081,3800
2010,Z,45-49,CZ020B,Příbram,CZ020,Středočeský kraj,2103,3738
2010,Z,45-49,CZ020C,Rakovník,CZ020,Středočeský kraj,1015,1759
2010,Z,45-49,CZ0311,České Budějovice,CZ031,Jihočeský kraj,3588,6254
2010,Z,45-49,CZ0312,Český Krumlov,CZ031,Jihočeský kraj,1136,1949
2010,Z,45-49,CZ0313,Jindřichův Hradec,CZ031,Jihočeský kraj,1819,2892
2010,Z,45-49,CZ0314,Písek,CZ031,Jihočeský kraj,1295,2273
2010,Z,45-49,CZ0315,Prachatice,CZ031,Jihočeský kraj,937,1712
2010,Z,45-49,CZ0316,Strakonice,CZ031,Jihočeský kraj,1224,2334
2010,Z,45-49,CZ0317,Tábor,CZ031,Jihočeský kraj,2203,3387
2010,Z,45-49,CZ0321,Domažlice,CZ032,Plzeňský kraj,958,1927
2010,Z,45-49,CZ0322,Klatovy,CZ032,Plzeňský kraj,1568,2921
2010,Z,45-49,CZ0323,Plzeň-město,CZ032,Plzeňský kraj,2994,5963
2010,Z,45-49,CZ0324,Plzeň-jih,CZ032,Plzeňský kraj,1052,1841
2010,Z,45-49,CZ0325,Plzeň-sever,CZ032,Plzeňský kraj,1322,2417
2010,Z,45-49,CZ0326,Rokycany,CZ032,Plzeňský kraj,758,1475
2010,Z,45-49,CZ0327,Tachov,CZ032,Plzeňský kraj,1046,1826
2010,Z,45-49,CZ0411,Cheb,CZ041,Karlovarský kraj,1424,3159
2010,Z,45-49,CZ0412,Karlovy Vary,CZ041,Karlovarský kraj,1828,3975
2010,Z,45-49,CZ0413,Sokolov,CZ041,Karlovarský kraj,1584,3122
2010,Z,45-49,CZ0421,Děčín,CZ042,Ústecký kraj,1790,4051
2010,Z,45-49,CZ0422,Chomutov,CZ042,Ústecký kraj,2138,4317
2010,Z,45-49,CZ0423,Litoměřice,CZ042,Ústecký kraj,1962,3560
2010,Z,45-49,CZ0424,Louny,CZ042,Ústecký kraj,1298,2744
2010,Z,45-49,CZ0425,Most,CZ042,Ústecký kraj,2018,3985
2010,Z,45-49,CZ0426,Teplice,CZ042,Ústecký kraj,1767,4121
2010,Z,45-49,CZ0427,Ústí nad Labem,CZ042,Ústecký kraj,1778,3842
2010,Z,45-49,CZ0511,Česká Lípa,CZ051,Liberecký kraj,1647,3456
2010,Z,45-49,CZ0512,Jablonec nad Nisou,CZ051,Liberecký kraj,1481,2843
2010,Z,45-49,CZ0513,Liberec,CZ051,Liberecký kraj,2464,5314
2010,Z,45-49,CZ0514,Semily,CZ051,Liberecký kraj,1295,2307
2010,Z,45-49,CZ0521,Hradec Králové,CZ052,Královéhradecký kraj,2780,5080
2010,Z,45-49,CZ0522,Jičín,CZ052,Královéhradecký kraj,1500,2551
2010,Z,45-49,CZ0523,Náchod,CZ052,Královéhradecký kraj,2133,3552
2010,Z,45-49,CZ0524,Rychnov nad Kněžnou,CZ052,Královéhradecký kraj,1435,2490
2010,Z,45-49,CZ0525,Trutnov,CZ052,Královéhradecký kraj,1946,3793
2010,Z,45-49,CZ0531,Chrudim,CZ053,Pardubický kraj,2131,3433
2010,Z,45-49,CZ0532,Pardubice,CZ053,Pardubický kraj,2923,5392
2010,Z,45-49,CZ0533,Svitavy,CZ053,Pardubický kraj,1711,3240
2010,Z,45-49,CZ0534,Ústí nad Orlicí,CZ053,Pardubický kraj,2520,4346
2010,Z,45-49,CZ0631,Havlíčkův Brod,CZ063,Vysočina,1713,3116
2010,Z,45-49,CZ0632,Jihlava,CZ063,Vysočina,1916,3613
2010,Z,45-49,CZ0633,Pelhřimov,CZ063,Vysočina,1388,2354
2010,Z,45-49,CZ0634,Třebíč,CZ063,Vysočina,2033,3845
2010,Z,45-49,CZ0635,Žďár nad Sázavou,CZ063,Vysočina,2188,3940
2010,Z,45-49,CZ0641,Blansko,CZ064,Jihomoravský kraj,1730,3303
2010,Z,45-49,CZ0642,Brno-město,CZ064,Jihomoravský kraj,6379,12297
2010,Z,45-49,CZ0643,Brno-venkov,CZ064,Jihomoravský kraj,3476,6291
2010,Z,45-49,CZ0644,Břeclav,CZ064,Jihomoravský kraj,2082,3750
2010,Z,45-49,CZ0645,Hodonín,CZ064,Jihomoravský kraj,2155,5229
2010,Z,45-49,CZ0646,Vyškov,CZ064,Jihomoravský kraj,1373,2847
2010,Z,45-49,CZ0647,Znojmo,CZ064,Jihomoravský kraj,1763,3564
2010,Z,45-49,CZ0711,Jeseník,CZ071,Olomoucký kraj,554,1330
2010,Z,45-49,CZ0712,Olomouc,CZ071,Olomoucký kraj,4270,7533
2010,Z,45-49,CZ0713,Prostějov,CZ071,Olomoucký kraj,1912,3516
2010,Z,45-49,CZ0714,Přerov,CZ071,Olomoucký kraj,2174,4430
2010,Z,45-49,CZ0715,Šumperk,CZ071,Olomoucký kraj,2163,3867
2010,Z,45-49,CZ0721,Kroměříž,CZ072,Zlínský kraj,1858,3649
2010,Z,45-49,CZ0722,Uherské Hradiště,CZ072,Zlínský kraj,2607,4863
2010,Z,45-49,CZ0723,Vsetín,CZ072,Zlínský kraj,2565,5111
2010,Z,45-49,CZ0724,Zlín,CZ072,Zlínský kraj,3230,6501
2010,Z,45-49,CZ0801,Bruntál,CZ080,Moravskoslezský kraj,1603,3087
2010,Z,45-49,CZ0802,Frýdek-Místek,CZ080,Moravskoslezský kraj,3386,7272
2010,Z,45-49,CZ0803,Karviná,CZ080,Moravskoslezský kraj,2674,9812
2010,Z,45-49,CZ0804,Nový Jičín,CZ080,Moravskoslezský kraj,2404,5026
2010,Z,45-49,CZ0805,Opava,CZ080,Moravskoslezský kraj,3132,6115
2010,Z,45-49,CZ0806,Ostrava-město,CZ080,Moravskoslezský kraj,4822,11730
2010,Z,50-54,CZ0100,Praha,CZ010,Hlavní město Praha,15034,38326
2010,Z,50-54,CZ0201,Benešov,CZ020,Středočeský kraj,1516,3110
2010,Z,50-54,CZ0202,Beroun,CZ020,Středočeský kraj,1088,2508
2010,Z,50-54,CZ0203,Kladno,CZ020,Středočeský kraj,2128,4782
2010,Z,50-54,CZ0204,Kolín,CZ020,Středočeský kraj,1312,2968
2010,Z,50-54,CZ0205,Kutná Hora,CZ020,Středočeský kraj,1122,2499
2010,Z,50-54,CZ0206,Mělník,CZ020,Středočeský kraj,1317,3055
2010,Z,50-54,CZ0207,Mladá Boleslav,CZ020,Středočeský kraj,2034,3813
2010,Z,50-54,CZ0208,Nymburk,CZ020,Středočeský kraj,1200,2855
2010,Z,50-54,CZ0209,Praha-východ,CZ020,Středočeský kraj,1959,4175
2010,Z,50-54,CZ020A,Praha-západ,CZ020,Středočeský kraj,1548,3272
2010,Z,50-54,CZ020B,Příbram,CZ020,Středočeský kraj,1887,3722
2010,Z,50-54,CZ020C,Rakovník,CZ020,Středočeský kraj,968,1815
2010,Z,50-54,CZ0311,České Budějovice,CZ031,Jihočeský kraj,3201,6204
2010,Z,50-54,CZ0312,Český Krumlov,CZ031,Jihočeský kraj,1071,2048
2010,Z,50-54,CZ0313,Jindřichův Hradec,CZ031,Jihočeský kraj,1822,3083
2010,Z,50-54,CZ0314,Písek,CZ031,Jihočeský kraj,1198,2383
2010,Z,50-54,CZ0315,Prachatice,CZ031,Jihočeský kraj,769,1733
2010,Z,50-54,CZ0316,Strakonice,CZ031,Jihočeský kraj,1089,2337
2010,Z,50-54,CZ0317,Tábor,CZ031,Jihočeský kraj,2056,3389
2010,Z,50-54,CZ0321,Domažlice,CZ032,Plzeňský kraj,900,1996
2010,Z,50-54,CZ0322,Klatovy,CZ032,Plzeňský kraj,1286,2905
2010,Z,50-54,CZ0323,Plzeň-město,CZ032,Plzeňský kraj,2731,6199
2010,Z,50-54,CZ0324,Plzeň-jih,CZ032,Plzeňský kraj,904,1850
2010,Z,50-54,CZ0325,Plzeň-sever,CZ032,Plzeňský kraj,1113,2319
2010,Z,50-54,CZ0326,Rokycany,CZ032,Plzeňský kraj,612,1518
2010,Z,50-54,CZ0327,Tachov,CZ032,Plzeňský kraj,925,1793
2010,Z,50-54,CZ0411,Cheb,CZ041,Karlovarský kraj,1313,3205
2010,Z,50-54,CZ0412,Karlovy Vary,CZ041,Karlovarský kraj,1615,3984
2010,Z,50-54,CZ0413,Sokolov,CZ041,Karlovarský kraj,1384,2982
2010,Z,50-54,CZ0421,Děčín,CZ042,Ústecký kraj,1462,3939
2010,Z,50-54,CZ0422,Chomutov,CZ042,Ústecký kraj,1791,4251
2010,Z,50-54,CZ0423,Litoměřice,CZ042,Ústecký kraj,1825,3681
2010,Z,50-54,CZ0424,Louny,CZ042,Ústecký kraj,1156,2834
2010,Z,50-54,CZ0425,Most,CZ042,Ústecký kraj,1650,3666
2010,Z,50-54,CZ0426,Teplice,CZ042,Ústecký kraj,1399,4008
2010,Z,50-54,CZ0427,Ústí nad Labem,CZ042,Ústecký kraj,1437,3593
2010,Z,50-54,CZ0511,Česká Lípa,CZ051,Liberecký kraj,1290,3343
2010,Z,50-54,CZ0512,Jablonec nad Nisou,CZ051,Liberecký kraj,1277,2830
2010,Z,50-54,CZ0513,Liberec,CZ051,Liberecký kraj,2007,5011
2010,Z,50-54,CZ0514,Semily,CZ051,Liberecký kraj,1252,2366
2010,Z,50-54,CZ0521,Hradec Králové,CZ052,Královéhradecký kraj,2500,5255
2010,Z,50-54,CZ0522,Jičín,CZ052,Královéhradecký kraj,1216,2508
2010,Z,50-54,CZ0523,Náchod,CZ052,Královéhradecký kraj,1905,3439
2010,Z,50-54,CZ0524,Rychnov nad Kněžnou,CZ052,Královéhradecký kraj,1243,2456
2010,Z,50-54,CZ0525,Trutnov,CZ052,Královéhradecký kraj,1581,3658
2010,Z,50-54,CZ0531,Chrudim,CZ053,Pardubický kraj,1778,3339
2010,Z,50-54,CZ0532,Pardubice,CZ053,Pardubický kraj,2708,5415
2010,Z,50-54,CZ0533,Svitavy,CZ053,Pardubický kraj,1436,3422
2010,Z,50-54,CZ0534,Ústí nad Orlicí,CZ053,Pardubický kraj,2182,4291
2010,Z,50-54,CZ0631,Havlíčkův Brod,CZ063,Vysočina,1458,3066
2010,Z,50-54,CZ0632,Jihlava,CZ063,Vysočina,1643,3712
2010,Z,50-54,CZ0633,Pelhřimov,CZ063,Vysočina,1190,2332
2010,Z,50-54,CZ0634,Třebíč,CZ063,Vysočina,1766,3706
2010,Z,50-54,CZ0635,Žďár nad Sázavou,CZ063,Vysočina,1827,3769
2010,Z,50-54,CZ0641,Blansko,CZ064,Jihomoravský kraj,1370,3395
2010,Z,50-54,CZ0642,Brno-město,CZ064,Jihomoravský kraj,5398,12363
2010,Z,50-54,CZ0643,Brno-venkov,CZ064,Jihomoravský kraj,2832,5876
2010,Z,50-54,CZ0644,Břeclav,CZ064,Jihomoravský kraj,1785,3790
2010,Z,50-54,CZ0645,Hodonín,CZ064,Jihomoravský kraj,1895,5314
2010,Z,50-54,CZ0646,Vyškov,CZ064,Jihomoravský kraj,1163,2889
2010,Z,50-54,CZ0647,Znojmo,CZ064,Jihomoravský kraj,1663,3735
2010,Z,50-54,CZ0711,Jeseník,CZ071,Olomoucký kraj,462,1405
2010,Z,50-54,CZ0712,Olomouc,CZ071,Olomoucký kraj,3871,7708
2010,Z,50-54,CZ0713,Prostějov,CZ071,Olomoucký kraj,1682,3524
2010,Z,50-54,CZ0714,Přerov,CZ071,Olomoucký kraj,1834,4416
2010,Z,50-54,CZ0715,Šumperk,CZ071,Olomoucký kraj,1901,4095
2010,Z,50-54,CZ0721,Kroměříž,CZ072,Zlínský kraj,1500,3510
2010,Z,50-54,CZ0722,Uherské Hradiště,CZ072,Zlínský kraj,2174,4814
2010,Z,50-54,CZ0723,Vsetín,CZ072,Zlínský kraj,2155,4823
2010,Z,50-54,CZ0724,Zlín,CZ072,Zlínský kraj,2567,6399
2010,Z,50-54,CZ0801,Bruntál,CZ080,Moravskoslezský kraj,1539,3239
2010,Z,50-54,CZ0802,Frýdek-Místek,CZ080,Moravskoslezský kraj,2809,6960
2010,Z,50-54,CZ0803,Karviná,CZ080,Moravskoslezský kraj,2337,9152
2010,Z,50-54,CZ0804,Nový Jičín,CZ080,Moravskoslezský kraj,2191,5017
2010,Z,50-54,CZ0805,Opava,CZ080,Moravskoslezský kraj,2798,6125
2010,Z,50-54,CZ0806,Ostrava-město,CZ080,Moravskoslezský kraj,4037,11084
2010,Z,55-59,CZ0100,Praha,CZ010,Hlavní město Praha,16657,46317
2010,Z,55-59,CZ0201,Benešov,CZ020,Středočeský kraj,1546,3515
2010,Z,55-59,CZ0202,Beroun,CZ020,Středočeský kraj,1206,3023
2010,Z,55-59,CZ0203,Kladno,CZ020,Středočeský kraj,2215,5778
2010,Z,55-59,CZ0204,Kolín,CZ020,Středočeský kraj,1351,3487
2010,Z,55-59,CZ0205,Kutná Hora,CZ020,Středočeský kraj,1115,2686
2010,Z,55-59,CZ0206,Mělník,CZ020,Středočeský kraj,1454,3693
2010,Z,55-59,CZ0207,Mladá Boleslav,CZ020,Středočeský kraj,2082,4494
2010,Z,55-59,CZ0208,Nymburk,CZ020,Středočeský kraj,1180,3244
2010,Z,55-59,CZ0209,Praha-východ,CZ020,Středočeský kraj,1941,4757
2010,Z,55-59,CZ020A,Praha-západ,CZ020,Středočeský kraj,1639,3912
2010,Z,55-59,CZ020B,Příbram,CZ020,Středočeský kraj,1865,4200
2010,Z,55-59,CZ020C,Rakovník,CZ020,Středočeský kraj,1014,2110
2010,Z,55-59,CZ0311,České Budějovice,CZ031,Jihočeský kraj,3108,6805
2010,Z,55-59,CZ0312,Český Krumlov,CZ031,Jihočeský kraj,1106,2215
2010,Z,55-59,CZ0313,Jindřichův Hradec,CZ031,Jihočeský kraj,1961,3502
2010,Z,55-59,CZ0314,Písek,CZ031,Jihočeský kraj,1153,2609
2010,Z,55-59,CZ0315,Prachatice,CZ031,Jihočeský kraj,725,1856
2010,Z,55-59,CZ0316,Strakonice,CZ031,Jihočeský kraj,1032,2652
2010,Z,55-59,CZ0317,Tábor,CZ031,Jihočeský kraj,2135,3885
2010,Z,55-59,CZ0321,Domažlice,CZ032,Plzeňský kraj,859,2175
2010,Z,55-59,CZ0322,Klatovy,CZ032,Plzeňský kraj,1276,3313
2010,Z,55-59,CZ0323,Plzeň-město,CZ032,Plzeňský kraj,2661,7060
